	AntonymCount	BigramCount	HypernymCount	HyponymCount	IDFUnigramCount	Label	LemmaCount	LevenshteinEditDistance	NegativeSimilarity	PositiveSimilarity	Question	QuestionID	QuestionType	Sentence	SentenceID	SynonymCount	TrigramCount	Type	UnigramCount
133	0	0	0	0	0	0	0	8	0.241453439	0.207634649	how big is auburndale florida	Q43	NUM	it is part of the lakeland – winter haven metropolitan statistical area 	D43-3	0	0	train	0
134	0	1	0	0	4.828313737	1	3	13	0.258784809	0.65706879	how old is kirk douglas the actor	Q45	NUM	kirk douglas born issur danielovitch  december 9 1916 is an american stage and film actor film producer and author	D45-0	-1	0	train	3
135	0	0	1	0	0	0	0	44	0.595257356	0.419425939	how old is kirk douglas the actor	Q45	NUM	his popular films include out of the past 1947 champion 1949 ace in the hole 1951 the bad and the beautiful 1952 20000 leagues under the sea 1954 lust for life 1956 paths of glory 1957 gunfight at the ok corral 1957 the vikings 1958 spartacus 1960 lonely are the brave 1962 seven days in may 1964 the heroes of telemark 1965 and tough guys 1986	D45-1	0	0	train	0
136	0	0	1	0	0	0	0	16	0.401249061	0.300377797	how old is kirk douglas the actor	Q45	NUM	he is no17 on the american film institute s list of the greatest male american screen legends of all time  making him the highestranked living person on the list	D45-2	0	0	train	0
137	0	0	0	0	0	0	0	13	0.457500819	0.279123311	how old is kirk douglas the actor	Q45	NUM	in 1996 he received the academy honorary award for 50 years as a creative and moral force in the motion picture community	D45-3	0	0	train	0
138	0	0	0	0	0	0	1	6	0.458061455	0.381283206	how old is kirk douglas the actor	Q45	NUM	he is one of the last surviving actors from hollywoods golden age 	D45-4	0	0	train	0
139	0	1	0	0	2.310883896	1	2	12	0.304347706	0.684517306	how old is the singer bob seger	Q46	NUM	robert clark bob seger born may 6 1945 is an american rock and roll singersongwriter  guitarist and pianist 	D46-0	-1	0	train	2
140	0	1	0	0	2.310883896	0	2	13	0.408832189	0.290100459	how old is the singer bob seger	Q46	NUM	as a locally successful detroitarea artist he performed and recorded as bob seger and the last heard and bob seger system throughout the 1960s	D46-1	-1	0	train	2
141	0	0	0	0	0	0	0	11	0.380060267	0.174000037	how old is the singer bob seger	Q46	NUM	by the early 1970s he had dropped the system from his recordings and continued to strive for broader success with other various bands	D46-2	0	0	train	0
142	0	0	1	0	0	0	0	26	0.346870298	0.236587506	how old is the singer bob seger	Q46	NUM	in 1973 he put together the silver bullet band a group of detroitarea musicians with whom he became most successful on the national level with the album live bullet  recorded live with the silver bullet band in 1975 at cobo hall in detroit michigan	D46-3	0	0	train	0
143	0	0	1	0	0	0	0	8	0.432016968	0.299377709	how old is the singer bob seger	Q46	NUM	in 1976 he achieved a national breakout with the studio album night moves 	D46-4	0	0	train	0
144	0	0	0	0	0	0	0	16	0.390237377	0.240209869	how old is the singer bob seger	Q46	NUM	on his studio albums he also worked extensively with the alabamabased muscle shoals rhythm section  which appeared on several of segers bestselling singles and albums	D46-5	0	0	train	0
145	0	0	0	1	0.606135804	0	1	17	0.427517878	0.344183523	how old is the singer bob seger	Q46	NUM	a roots rocker with a classic raspy shouting voice seger wrote and recorded songs that dealt with love women bluecollar themes and was an exemplar of heartland rock 	D46-6	-1	0	train	1
146	0	0	1	0	0.606135804	0	1	28	0.504457675	0.352113928	how old is the singer bob seger	Q46	NUM	seger has recorded many hits including  night moves   turn the page   weve got tonight   against the wind  and shakedown that was written for beverly hills cop ii and  like a rock  and also cowrote the eagles  numberone hit  heartache tonight 	D46-7	-1	0	train	1
147	0	0	0	0	2.397895273	0	1	10	0.473775018	0.42774603	how old is the singer bob seger	Q46	NUM	his iconic recording of  old time rock and roll  was named one of the songs of the century in 2001	D46-8	0	0	train	1
148	0	0	0	0	0.606135804	0	1	8	0.426037661	0.21515405	how old is the singer bob seger	Q46	NUM	with a career spanning five decades seger continues to perform and record today	D46-9	-1	0	train	1
149	0	0	0	0	0.606135804	0	1	11	0.365200286	0.401120571	how old is the singer bob seger	Q46	NUM	seger was inducted into the rock and roll hall of fame in 2004 and the songwriters hall of fame in 2012	D46-10	-1	0	train	1
150	0	0	0	0	5.940746745	1	3	19	0.376358968	0.448313508	how long was richard nixon a president	Q50	NUM	richard milhous nixon january 9 1913 – april 22 1994 was the 37th president of the united states  serving from 1969 to 1974 when he became the only president to resign the office	D50-0	-2	0	train	3
151	0	0	0	0	2.805252529	0	2	14	0.333441433	0.316396689	how long was richard nixon a president	Q50	NUM	nixon had previously served as a republican us representative and senator from california and as the 36th vice president of the united states from 1953 to 1961	D50-1	-1	0	train	2
152	0	0	0	0	1.056052674	0	1	5	0.330032208	0.371056801	how long was richard nixon a president	Q50	NUM	nixon was born in yorba linda  california	D50-2	-1	0	train	1
153	0	0	0	0	0	0	0	13	0.365698763	0.315777736	how long was richard nixon a president	Q50	NUM	he graduated from whittier college in 1934 and duke university school of law in 1937 returning to california to practice law	D50-3	0	0	train	0
154	0	0	0	0	1.056052674	0	1	8	0.461679172	0.25161566	how long was richard nixon a president	Q50	NUM	he and his wife pat nixon  moved to washington to work for the federal government in 1942	D50-4	-1	0	train	1
155	0	0	0	0	0	0	0	8	0.501421824	0.417184533	how long was richard nixon a president	Q50	NUM	he subsequently served in the united states navy during world war ii 	D50-5	0	0	train	0
156	0	0	0	0	1.056052674	0	1	8	0.312312612	0.293166523	how long was richard nixon a president	Q50	NUM	nixon was elected in california to the house of representatives in 1946 and to the senate in 1950 	D50-6	-1	0	train	1
157	0	0	0	0	0	0	0	11	0.541834408	0.298022667	how long was richard nixon a president	Q50	NUM	his pursuit of the alger hiss case established his reputation as a leading anticommunist  and elevated him to national prominence	D50-7	0	0	train	0
158	0	0	0	0	0	0	0	11	0.301317434	0.28427741	how long was richard nixon a president	Q50	NUM	he was the running mate of dwight d eisenhower  the republican party presidential nominee in the 1952 election 	D50-8	0	0	train	0
159	0	0	0	0	2.805252529	0	2	5	0.377245536	0.345945896	how long was richard nixon a president	Q50	NUM	nixon served for eight years as vice president	D50-9	-1	0	train	2
160	0	0	0	0	0	0	0	15	0.310421247	0.291166687	how long was richard nixon a president	Q50	NUM	he waged an unsuccessful presidential campaign in 1960  narrowly losing to john f kennedy  and lost a race for governor of california in 1962 	D50-10	0	0	train	0
161	0	0	1	0	0	0	0	4	0.34012332	0.301005564	how long was richard nixon a president	Q50	NUM	in 1968 he ran again for the presidency and was elected 	D50-11	0	0	train	0
162	0	0	0	0	1.056052674	0	1	13	0.560213782	0.483373282	how long was richard nixon a president	Q50	NUM	although nixon initially escalated americas involvement in the vietnam war  he subsequently ended us involvement in 1973	D50-12	-1	0	train	1
163	0	0	0	0	0	0	1	19	0.522081786	0.426006083	how long was richard nixon a president	Q50	NUM	nixons visit to the peoples republic of china in 1972 opened diplomatic relations between the two nations and he initiated détente and the antiballistic missile treaty with the soviet union the same year	D50-13	-1	0	train	0
164	0	0	0	0	0	0	0	9	0.406836685	0.251720745	how long was richard nixon a president	Q50	NUM	domestically his administration generally embraced policies that transferred power from washington to the states	D50-14	0	0	train	0
165	0	0	0	0	0	0	0	20	0.413775289	0.283037096	how long was richard nixon a president	Q50	NUM	among other things he launched initiatives to fight cancer and illegal drugs  imposed wage and price controls enforced desegregation of some southern schools and established the environmental protection agency 	D50-15	0	0	train	0
166	0	0	0	0	0	0	0	12	0.448003039	0.322478273	how long was richard nixon a president	Q50	NUM	though he presided over the lunar landings beginning with apollo 11  he scaled back manned space exploration	D50-16	0	0	train	0
167	0	0	0	0	0	0	0	4	0.48218559	0.34680501	how long was richard nixon a president	Q50	NUM	he was reelected by a landslide in 1972	D50-17	0	0	train	0
168	0	0	0	0	1.749199855	0	2	19	0.464181478	0.400004203	how long was richard nixon a president	Q50	NUM	nixons second term saw an arab oil embargo  the resignation of his vice president spiro agnew  and a continuing series of revelations about the watergate scandal and other misconduct by members of the administration	D50-18	-1	0	train	1
169	0	0	0	0	1.056052674	0	1	16	0.458760084	0.470662835	how long was richard nixon a president	Q50	NUM	the scandal escalated costing nixon much of his political support and on august 9 1974 he resigned in the face of almost certain impeachment and removal from office	D50-19	-1	0	train	1
170	0	0	0	0	0	0	0	8	0.317387508	0.126158502	how long was richard nixon a president	Q50	NUM	after his resignation he controversially received a pardon issued by his successor gerald ford 	D50-20	0	0	train	0
171	0	0	0	0	0	0	1	16	0.506315656	0.282773726	how long was richard nixon a president	Q50	NUM	in retirement nixons work as an elder statesman  authoring several books and undertaking many foreign trips helped to rehabilitate his public image	D50-21	-1	0	train	0
172	0	0	0	0	0	0	0	12	0.351946785	0.431374169	how long was richard nixon a president	Q50	NUM	he suffered a debilitating stroke on april 18 1994 and died four days later at the age of 81	D50-22	0	0	train	0
173	1	0	1	0	0	0	0	20	0.482139786	0.498520784	how old were the twin towers when destroyed	Q75	NUM	the world trade center is a complex of buildings under construction in lower manhattan  new york city  united states  replacing an earlier complex of seven buildings with the same name on the same site	D75-0	0	0	train	0
174	0	1	0	0	7.454719949	1	3	19	0.431386439	0.569796954	how old were the twin towers when destroyed	Q75	NUM	the original world trade center featured landmark twin towers which opened on april 4 1973 and were destroyed in the september 11 attacks of 2001 along with 7 world trade center	D75-1	0	0	train	3
175	0	0	0	0	0	0	0	7	0.487705766	0.298970545	how old were the twin towers when destroyed	Q75	NUM	the other buildings in the complex were damaged in the attacks and their ruins were eventually demolished	D75-2	1	0	train	0
176	1	0	0	0	0	0	0	8	0.578208069	0.359008886	how old were the twin towers when destroyed	Q75	NUM	the site is being rebuilt with five new skyscrapers and a memorial to those killed in the attacks	D75-3	0	0	train	0
177	0	0	0	0	0	0	0	7	0.478717936	0.333115701	how old were the twin towers when destroyed	Q75	NUM	 only one skyscraper has been completed the other four are expected to be completed before 2020	D75-4	0	0	train	0
178	1	0	0	0	0	0	0	12	0.416935875	0.323935031	how old were the twin towers when destroyed	Q75	NUM	one world trade center will be the lead building for the new complex reaching more than 100 stories at its completion	D75-5	0	0	train	0
179	1	0	0	0	0	0	0	12	0.363602578	0.660977187	how old were the twin towers when destroyed	Q75	NUM	it became the tallest building in new york city on april 30 2012 and is expected to be finished by 2013	D75-6	0	0	train	0
180	0	0	0	0	0	0	1	4	0.620152659	0.562429733	how old were the twin towers when destroyed	Q75	NUM	a sixth tower is awaiting confirmation	D75-7	0	0	train	0
181	0	3	0	0	4.276666119	0	2	20	0.397434203	0.329621883	how old were the twin towers when destroyed	Q75	NUM	at the time of their completion the original 1 world trade center the north tower and 2 world trade center the south tower known collectively as the twin towers were the tallest buildings in the world	D75-8	0	1	train	2
182	0	0	0	0	0	0	0	16	0.299068899	0.245894761	how old were the twin towers when destroyed	Q75	NUM	the other buildings included 3 wtc the marriott world trade center  4 wtc  5 wtc  6 wtc  and 7 wtc 	D75-9	0	0	train	0
183	0	0	0	0	0	0	0	4	0.227948401	0.145687996	how old were the twin towers when destroyed	Q75	NUM	all of these buildings were built between 1975 and 1985	D75-10	0	0	train	0
184	0	0	1	0	0	0	0	5	0.523019863	0.588618135	how old were the twin towers when destroyed	Q75	NUM	the cost for the construction was 400 million  in dollars	D75-11	0	0	train	0
185	1	0	0	0	0	0	0	19	0.491619307	0.452872023	how old were the twin towers when destroyed	Q75	NUM	the complex was located in the heart of new york citys downtown financial district and contained 134 million square feet 124 million m2 of office space	D75-12	0	0	train	0
186	0	0	0	1	0	0	0	10	0.341833678	0.644032456	how old were the twin towers when destroyed	Q75	NUM	the world trade center experienced a fire on  1975 a bombing on  1993 and a robbery on  1998	D75-13	0	0	train	0
187	0	0	0	0	0	0	0	17	0.473990971	0.422713808	how old were the twin towers when destroyed	Q75	NUM	in 1998 the port authority decided to privatize the world trade center leasing the buildings to a private company to manage and awarded the lease to silverstein properties in 	D75-14	0	0	train	0
188	0	0	0	0	0	0	1	17	0.496560083	0.664603028	how old were the twin towers when destroyed	Q75	NUM	on the morning of september 11 2001 alqaeda affiliated hijackers flew two boeing 767 jets into the complex one into each tower in a coordinated terrorist attack 	D75-15	0	0	train	0
189	0	0	0	0	0	0	1	19	0.407873359	0.319597475	how old were the twin towers when destroyed	Q75	NUM	after burning for 56 minutes the south tower 2 collapsed followed a halfhour later by the north tower 1 with the attacks on the world trade center resulting in 2753 deaths	D75-16	0	0	train	0
190	0	0	1	1	1.791759469	0	1	23	0.504070068	0.386264507	how old were the twin towers when destroyed	Q75	NUM	falling debris from the towers combined with fires that the debris initiated in several surrounding buildings led to the partial or complete collapse of all the other buildings in the complex and caused catastrophic damage to ten other large structures in the surrounding area	D75-17	0	0	train	1
