	BigramCount	IDFUnigramCount	Label	LemmaCount	Question	QuestionID	Sentence	SentenceID	TrigramCount	Type	UnigramCount
154	0.0	1.056052674249314	0.0	1.0	how long was richard nixon a president	Q50	he and his wife pat nixon  moved to washington to work for the federal government in 1942	D50-4	0.0	train	1.0
155	0.0	0.0	0.0	0.0	how long was richard nixon a president	Q50	he subsequently served in the united states navy during world war ii 	D50-5	0.0	train	0.0
156	0.0	1.056052674249314	0.0	1.0	how long was richard nixon a president	Q50	nixon was elected in california to the house of representatives in 1946 and to the senate in 1950 	D50-6	0.0	train	1.0
157	0.0	0.0	0.0	0.0	how long was richard nixon a president	Q50	his pursuit of the alger hiss case established his reputation as a leading anticommunist  and elevated him to national prominence	D50-7	0.0	train	0.0
158	0.0	0.0	0.0	0.0	how long was richard nixon a president	Q50	he was the running mate of dwight d eisenhower  the republican party presidential nominee in the 1952 election 	D50-8	0.0	train	0.0
159	0.0	2.8052525290585733	0.0	2.0	how long was richard nixon a president	Q50	nixon served for eight years as vice president	D50-9	0.0	train	2.0
160	0.0	0.0	0.0	0.0	how long was richard nixon a president	Q50	he waged an unsuccessful presidential campaign in 1960  narrowly losing to john f kennedy  and lost a race for governor of california in 1962 	D50-10	0.0	train	0.0
161	0.0	0.0	0.0	0.0	how long was richard nixon a president	Q50	in 1968 he ran again for the presidency and was elected 	D50-11	0.0	train	0.0
162	0.0	1.056052674249314	0.0	1.0	how long was richard nixon a president	Q50	although nixon initially escalated americas involvement in the vietnam war  he subsequently ended us involvement in 1973	D50-12	0.0	train	1.0
163	0.0	0.0	0.0	1.0	how long was richard nixon a president	Q50	nixons visit to the peoples republic of china in 1972 opened diplomatic relations between the two nations and he initiated détente and the antiballistic missile treaty with the soviet union the same year	D50-13	0.0	train	0.0
164	0.0	0.0	0.0	0.0	how long was richard nixon a president	Q50	domestically his administration generally embraced policies that transferred power from washington to the states	D50-14	0.0	train	0.0
165	0.0	0.0	0.0	0.0	how long was richard nixon a president	Q50	among other things he launched initiatives to fight cancer and illegal drugs  imposed wage and price controls enforced desegregation of some southern schools and established the environmental protection agency 	D50-15	0.0	train	0.0
166	0.0	0.0	0.0	0.0	how long was richard nixon a president	Q50	though he presided over the lunar landings beginning with apollo 11  he scaled back manned space exploration	D50-16	0.0	train	0.0
167	0.0	0.0	0.0	0.0	how long was richard nixon a president	Q50	he was reelected by a landslide in 1972	D50-17	0.0	train	0.0
168	0.0	1.749199854809259	0.0	2.0	how long was richard nixon a president	Q50	nixons second term saw an arab oil embargo  the resignation of his vice president spiro agnew  and a continuing series of revelations about the watergate scandal and other misconduct by members of the administration	D50-18	0.0	train	1.0
169	0.0	1.056052674249314	0.0	1.0	how long was richard nixon a president	Q50	the scandal escalated costing nixon much of his political support and on august 9 1974 he resigned in the face of almost certain impeachment and removal from office	D50-19	0.0	train	1.0
170	0.0	0.0	0.0	0.0	how long was richard nixon a president	Q50	after his resignation he controversially received a pardon issued by his successor gerald ford 	D50-20	0.0	train	0.0
171	0.0	0.0	0.0	1.0	how long was richard nixon a president	Q50	in retirement nixons work as an elder statesman  authoring several books and undertaking many foreign trips helped to rehabilitate his public image	D50-21	0.0	train	0.0
172	0.0	0.0	0.0	0.0	how long was richard nixon a president	Q50	he suffered a debilitating stroke on april 18 1994 and died four days later at the age of 81	D50-22	0.0	train	0.0
173	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	the world trade center is a complex of buildings under construction in lower manhattan  new york city  united states  replacing an earlier complex of seven buildings with the same name on the same site	D75-0	0.0	train	0.0
174	1.0	7.4547199493640015	1.0	3.0	how old were the twin towers when destroyed	Q75	the original world trade center featured landmark twin towers which opened on april 4 1973 and were destroyed in the september 11 attacks of 2001 along with 7 world trade center	D75-1	0.0	train	3.0
175	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	the other buildings in the complex were damaged in the attacks and their ruins were eventually demolished	D75-2	0.0	train	0.0
176	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	the site is being rebuilt with five new skyscrapers and a memorial to those killed in the attacks	D75-3	0.0	train	0.0
177	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	 only one skyscraper has been completed the other four are expected to be completed before 2020	D75-4	0.0	train	0.0
178	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	one world trade center will be the lead building for the new complex reaching more than 100 stories at its completion	D75-5	0.0	train	0.0
179	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	it became the tallest building in new york city on april 30 2012 and is expected to be finished by 2013	D75-6	0.0	train	0.0
180	0.0	0.0	0.0	1.0	how old were the twin towers when destroyed	Q75	a sixth tower is awaiting confirmation	D75-7	0.0	train	0.0
181	3.0	4.276666119016055	0.0	2.0	how old were the twin towers when destroyed	Q75	at the time of their completion the original 1 world trade center the north tower and 2 world trade center the south tower known collectively as the twin towers were the tallest buildings in the world	D75-8	1.0	train	2.0
182	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	the other buildings included 3 wtc the marriott world trade center  4 wtc  5 wtc  6 wtc  and 7 wtc 	D75-9	0.0	train	0.0
183	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	all of these buildings were built between 1975 and 1985	D75-10	0.0	train	0.0
184	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	the cost for the construction was 400 million  in dollars	D75-11	0.0	train	0.0
185	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	the complex was located in the heart of new york citys downtown financial district and contained 134 million square feet 124 million m2 of office space	D75-12	0.0	train	0.0
186	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	the world trade center experienced a fire on  1975 a bombing on  1993 and a robbery on  1998	D75-13	0.0	train	0.0
187	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	in 1998 the port authority decided to privatize the world trade center leasing the buildings to a private company to manage and awarded the lease to silverstein properties in 	D75-14	0.0	train	0.0
188	0.0	0.0	0.0	1.0	how old were the twin towers when destroyed	Q75	on the morning of september 11 2001 alqaeda affiliated hijackers flew two boeing 767 jets into the complex one into each tower in a coordinated terrorist attack 	D75-15	0.0	train	0.0
189	0.0	0.0	0.0	1.0	how old were the twin towers when destroyed	Q75	after burning for 56 minutes the south tower 2 collapsed followed a halfhour later by the north tower 1 with the attacks on the world trade center resulting in 2753 deaths	D75-16	0.0	train	0.0
190	0.0	1.7917594692280552	0.0	1.0	how old were the twin towers when destroyed	Q75	falling debris from the towers combined with fires that the debris initiated in several surrounding buildings led to the partial or complete collapse of all the other buildings in the complex and caused catastrophic damage to ten other large structures in the surrounding area	D75-17	0.0	train	1.0
191	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	the process of cleanup and recovery at the world trade center site took eight months	D75-18	0.0	train	0.0
192	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	over the following years plans for a rebuilt world trade center took form	D75-19	0.0	train	0.0
193	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	the first new building at the site was 7 world trade center which opened in 	D75-20	0.0	train	0.0
194	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	the lower manhattan development corporation lmdc established in to oversee the rebuilding process organized competitions to select a site plan and memorial design	D75-21	0.0	train	0.0
195	0.0	0.0	0.0	0.0	how old were the twin towers when destroyed	Q75	memory foundations  designed by daniel libeskind  was selected as the master plan but this went through substantial changes in design	D75-22	0.0	train	0.0
196	0.0	1.7917594692280552	0.0	1.0	how old were the twin towers when destroyed	Q75	the new world trade center complex will include one world trade center  three other highrise office towers and the national september 11 memorial  museum 	D75-23	0.0	train	1.0
197	0.0	0.0	0.0	2.0	how are the  of electrons in each shell determined	Q77	periodic table with electron shells	D77-0	0.0	train	0.0
198	0.0	1.394593163934586	0.0	2.0	how are the  of electrons in each shell determined	Q77	an electron shell may be thought of as an orbit followed by electrons around an atom s nucleus 	D77-1	0.0	train	2.0
199	0.0	0.6061358035703157	0.0	1.0	how are the  of electrons in each shell determined	Q77	the closest shell to the nucleus is called the 1 shell also called k shell followed by the 2 shell or l shell then the 3 shell or m shell and so on farther and farther from the nucleus	D77-2	0.0	train	1.0
200	0.0	0.6061358035703157	0.0	1.0	how are the  of electrons in each shell determined	Q77	the shell letters k l m  used in the xray notation  are alphabetical	D77-3	0.0	train	1.0
201	2.0	1.394593163934586	1.0	2.0	how are the  of electrons in each shell determined	Q77	each shell can contain only a fixed number of electrons the 1st shell can hold up to two electrons the 2nd shell can hold up to eight electrons the 3rd shell can hold up to 18 and 4th shell can hold up to 32 and so on	D77-4	0.0	train	2.0
202	0.0	0.7884573603642704	0.0	2.0	how are the  of electrons in each shell determined	Q77	since electrons are electrically attracted to the nucleus an atoms electrons will generally occupy outer shells only if the more inner shells have already been completely filled by other electrons	D77-5	0.0	train	1.0
203	0.0	0.0	0.0	1.0	how are the  of electrons in each shell determined	Q77	however this is not a strict requirement atoms may have two or even three incomplete outer shells	D77-6	0.0	train	0.0
204	0.0	0.0	0.0	0.0	how are the  of electrons in each shell determined	Q77	see madelung rule for more details	D77-7	0.0	train	0.0
205	0.0	0.7884573603642704	0.0	2.0	how are the  of electrons in each shell determined	Q77	for an explanation of why electrons exist in these shells see electron configuration 	D77-8	0.0	train	1.0
206	1.0	1.394593163934586	0.0	2.0	how are the  of electrons in each shell determined	Q77	the electrons in the outermost occupied shell or shells determine the chemical properties of the atom it is called the valence shell	D77-9	0.0	train	2.0
207	1.0	0.6061358035703157	0.0	1.0	how are the  of electrons in each shell determined	Q77	each shell consists of one or more subshells and each subshell consists of one or more atomic orbitals 	D77-10	0.0	train	1.0
208	1.0	1.6094379124341003	0.0	1.0	how many presidents of the us	Q89	the white house  the presidents official residence and center of the administration	D89-0	0.0	train	1.0
209	1.0	0.0	0.0	1.0	how many presidents of the us	Q89	under the united states constitution  the president of the united states is the head of state and head of government of the united states 	D89-1	0.0	train	0.0
210	1.0	0.0	0.0	0.0	how many presidents of the us	Q89	as chief of the executive branch and head of the federal government as a whole the presidency is the highest political office in the united states by influence and recognition	D89-2	0.0	train	0.0
211	1.0	0.0	0.0	1.0	how many presidents of the us	Q89	the president is also the commanderinchief of the united states armed forces 	D89-3	0.0	train	0.0
212	0.0	0.0	0.0	1.0	how many presidents of the us	Q89	the president is indirectly elected to a fouryear term by an electoral college or by the house of representatives should the electoral college fail to award an absolute majority of votes to any person	D89-4	0.0	train	0.0
213	1.0	0.0	0.0	1.0	how many presidents of the us	Q89	since the ratification of the twentysecond amendment to the united states constitution in 1951 no person may be elected president more than twice and no one who has served more than two years of a term to which someone else was elected may be elected more than once	D89-5	0.0	train	0.0
